merchant_id,month,merchant_industry,merchant_governorate,subscription_plan,acquisition_channel,customer_acquisition_cost,mrr,new_mrr,expansion_mrr,churned_mrr,active_status,total_payment_volume,transaction_count
M10125,2024-04-01,Retail,Amman,Pro,Sales Agent,80.08,96.8,0.0,0.0,0.0,True,2260.06,505
M10125,2024/05/01,Retail,Amman,Pro,Sales Agent,80.08,0.0,0.0,0.0,96.8,False,0.0,0
M10126,2024/02/01,Hospitality,Amman,Basic,Bank Partner,30.87,54.51,35.15,19.36,0.0,True,1702.15,205
M10126,2024-03-01,Hospitality,Amman,Basic,Bank Partner,30.87,54.51,0.0,0.0,0.0,True,603.81,262
M10126,2024-04-01,Hospitality,Amman,Basic,Bank Partner,30.87,54.51,0.0,0.0,0.0,True,1716.49,290
M10126,2024-05-01,Hospitality,Amman,Basic,Bank Partner,30.87,116.39,0.0,61.88,0.0,True,665.81,174
M10126,2024-06-01,Hospitality,Amman,Basic,Bank Partner,30.87,116.39,0.0,0.0,0.0,True,2232.31,261
M10126,2024/07/01,Hospitality,Amman,Basic,Bank Partner,30.87,116.39,0.0,0.0,0.0,True,686.08,203
M10126,2024-08-01,Hospitality,Amman,Basic,Bank Partner,30.87,116.39,0.0,0.0,0.0,True,4032.58,274
M10126,2024-09-01,Hospitality,Amman,Basic,Bank Partner,30.87,116.39,0.0,0.0,0.0,True,1529.83,416
M10126,2024-10-01,Hospitality,Amman,Basic,Bank Partner,30.87,116.39,0.0,0.0,0.0,True,1178.05,87
M10126,2024-11-01,Hospitality,Amman,Basic,Bank Partner,30.87,189.92,0.0,73.53,0.0,True,878.11,365
M10126,2024-12-01,Hospitality,Amman,Basic,Bank Partner,30.87,189.92,0.0,0.0,0.0,True,998.37,168
M10126,2025-01-01,Hospitality,Amman,Basic,Bank Partner,30.87,0.0,0.0,0.0,189.92,False,0.0,0
M10127,2024-02-01,Hospitality,Irbid,Basic,Sales Agent,49.96,93.85,39.73,54.12,0.0,True,701.65,63
M10127,2024-03-01,Hospitality,Irbid,Basic,Sales Agent,4996.0,113.39,0.0,19.53,0.0,True,6841.62,590
M10127,2024-04-01,Hospitality,Zaqra,Basic,Sales Agent,49.96,113.39,0.0,0.0,0.0,True,4331.52,304
M10127,2024-05-01,Hospitality,Irbid,Basic,Sales Agent,49.96,113.39,0.0,0.0,0.0,True,1043.85,207
M10127,2024-06-01,Hospitality,Irbid,Basic,Sales Agent,49.96,138.52,0.0,25.14,0.0,True,2367.18,331
M10127,2024-07-01,Hospitality,Irbid,Basic,Sales Agent,49.96,138.52,0.0,0.0,0.0,True,2217.85,256
M10127,2024/08/01,Hospitality,Irbid,Basic,Sales Agent,49.96,138.52,0.0,0.0,0.0,True,6715.77,472
M10127,2024-09-01,Hospitality,Irbid,Basic,Sales Agent,49.96,0.0,0.0,0.0,138.52,False,0.0,0
M10128,2024-02-01,F&B,Amman,Basic,Bank Partner,37.05,27.41,27.41,0.0,0.0,True,10317.08,868
M10128,2024-03-01,F&B,Amman,Basic,Bank Partner,37.05,27.41,0.0,0.0,0.0,True,10433.12,935
M10128,2024-04-01,F&B,Amman,Basic,Bank Partner,37.05,27.41,0.0,0.0,0.0,True,11362.02,871
M10128,2024-05-01,F&B,Amman,Basic,Bank Partner,37.05,27.41,0.0,0.0,0.0,True,5456.6,1224
M10128,2024-06-01,F&B,Amman,Basic,Bank Partner,37.05,27.41,0.0,0.0,0.0,True,8922.74,872
M10128,2024-07-01,F&B,Amman,Basic,Bank Partner,37.05,77.72,0.0,50.31,0.0,True,6556.01,906
M10128,2024-08-01,F&B,Amman,Basic,Bank Partner,37.05,0.0,0.0,0.0,77.72,False,0.0,0
M10129,2024-02-01,Retail,Amman,Basic,Sales Agent,65.65,25.77,25.77,0.0,0.0,True,5586.27,601
M10129,2024-03-01,Retail,Amman,Basic,Sales Agent,65.65,25.77,0.0,0.0,0.0,True,6561.49,628
M10129,2024-04-01,Retail,Amman,Basic,Sales Agent,65.65,91.54,0.0,65.77,0.0,True,2802.79,499
M10129,2024-05-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,17.19,0.0,True,1617.54,567
M10129,2024-06-01,Retail,Zaqra,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,5792.49,798
M10129,2024-07-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,5583.2,743
M10129,2024-08-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,7076.07,556
M10129,2024-09-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,1835.82,589
M10129,2024-10-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,6933.66,632
M10129,2024-11-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,1432.39,433
M10129,2024-12-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,6787.36,637
M10129,2025-01-01,Retail,Amman,Basic,Sales Agent,65.65,108.73,0.0,0.0,0.0,True,1451.06,631
M10130,2024-02-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,112.77,0.0,0.0,True,3538.67,628
M10130,2024-03-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,0.0,0.0,0.0,True,6004.98,536
M10130,2024-04-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,0.0,0.0,0.0,True,8860.27,847
M10130,2024-05-01,Retail,Irbid,Pro,Sales Agent,50JOD,112.77,0.0,0.0,0.0,True,4935.88,501
M10130,2024-06-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,0.0,0.0,0.0,True,6395.99,646
M10130,2024-07-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,0.0,0.0,0.0,True,4620.28,682
M10130,2024-08-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,0.0,0.0,0.0,True,3406.83,497
M10130,2024-09-01,Retail,Irbid,Pro,Sales Agent,49.73,112.77,0.0,0.0,0.0,True,5341.53,842
M10130,2024-10-01,Retail,Irbid,Pro,Sales Agent,49.73,0.0,0.0,0.0,112.77,False,0.0,0
M10131,2024-02-01,F&B,Aqaba,Basic,Bank Partner,15.32,36.77,36.77,0.0,0.0,True,9207.93,1088
M10131,2024-03-01,F&B,Aqaba,Basic,Bank Partner,15.32,0.0,0.0,0.0,36.77,False,0.0,0
M10132,2024-02-01,F&B,amman,Basic,Sales Agent,73.59,36.79,36.79,0.0,0.0,True,7412.58,877
M10132,2024-03-01,F&B,Zarqa,Basic,Sales Agent,73.59,36.79,0.0,0.0,0.0,True,5738.23,768
M10132,2024-04-01,F&B,Zarqa,Basic,Sales Agent,73.59,36.79,0.0,0.0,0.0,True,6340.84,885
M10132,2024-05-01,F&B,Zarqa,Basic,Sales Agent,73.59,36.79,0.0,0.0,0.0,True,12020.17,911
M10132,2024-06-01,F&B,Zarqa,Basic,Sales Agent,73.59,47.23,0.0,10.44,0.0,True,8849.1,977
M10132,2024-07-01,F&B,Zarqa,Basic,Sales Agent,73.59,47.23,0.0,0.0,0.0,True,2831.75,768
M10132,2024-08-01,F&B,Zarqa,Basic,Sales Agent,73.59,47.23,0.0,0.0,0.0,True,6812.12,689
M10132,2024-09-01,F&B,Zarqa,Basic,Sales Agent,-20.0,47.23,0.0,0.0,0.0,True,11893.26,796
M10132,2024-10-01,F&B,Zarqa,Basic,Sales Agent,73.59,60.7,0.0,13.46,0.0,True,4251.31,832
M10132,2024-11-01,F&B,Zarqa,Basic,Sales Agent,73.59,0.0,0.0,0.0,60.7,False,0.0,0
M10133,2024-02-01,F&B,Zarqa,Basic,Sales Agent,7164.0,24.23,24.23,0.0,0.0,True,11483.47,1001
M10133,2024-03-01,F&B,Zarqa,Basic,Sales Agent,71.64,24.23,0.0,0.0,0.0,True,10832.27,1049
M10133,2024/04/01,F&B,Zarqa,Basic,Sales Agent,71.64,0.0,0.0,0.0,24.23,False,0.0,0
M10134,2024-02-01,Pharmacy,Amman,Pro,Online,-20.0,58.35,58.35,0.0,0.0,True,7328.9,567
M10134,2024-03-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,1195.8,168
M10134,2024-04-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,900.42,93
M10134,2024-05-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,4282.05,-1
M10134,2024-06-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,2502.92,236
M10134,2024-07-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,1195.77,139
M10134,2024-08-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,3156.36,273
M10134,2024-09-01,Pharmacy,Amman,Pro,Online,4877.0,58.35,0.0,0.0,0.0,True,4086.99,300
M10134,2024-10-01,Pharmacy,Amman,Pro,Online,48.77,58.35,0.0,0.0,0.0,True,6549.53,517
M10134,2024-11-01,Pharmacy,Amman,Pro,Online,48.77,90.89,0.0,32.54,0.0,True,744.34,353
M10134,2024-12-01,Pharmacy,Amman,Pro,Online,48.77,90.89,0.0,0.0,0.0,True,2517.01,223
M10134,2025-01-01,Pharmacy,Amman,Pro,Online,4877.0,90.89,0.0,0.0,0.0,True,363.01,180
M10135,2024-02-01,F&B,Amman,Basic,Bank Partner,-20.0,18.0,18.0,0.0,0.0,True,8124.95,1094
M10135,2024-03-01,F&B,Amman,Basic,Bank Partner,37.26,18.0,0.0,0.0,0.0,True,13073.0,959
M10135,2024-04-01,F&B,Amman,Basic,Bank Partner,37.26,18.0,0.0,0.0,0.0,True,4675.06,990
M10135,2024-05-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,79.81,0.0,True,7443.52,780
M10135,2024-06-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,10306.2,962
M10135,2024-07-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,4650.67,766
M10135,2024-08-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,5902.67,824
M10135,2024-09-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,15152.39,-1
M10135,2024-10-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,7475.62,-1
M10135,2024-11-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,15750.05,1161
M10135,2024-12-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,10853.28,923
M10135,2025-01-01,F&B,Amman,Basic,Bank Partner,37.26,97.81,0.0,0.0,0.0,True,5377.88,861
M10136,2024-02-01,Retail,Zarqa,Pro,Bank Partner,16.99,100.42,93.63,6.79,0.0,True,4509.71,713
M10136,2024-03-01,Retail,Zarqa,Pro,Bank Partner,16.99,100.42,0.0,0.0,0.0,True,6603.96,760
M10136,2024-04-01,Retail,Zarqa,Pro,Bank Partner,16.99,100.42,0.0,0.0,0.0,True,5748.25,593
M10136,2024-05-01,Retail,Zarqa,Pro,Bank Partner,16.99,116.48,0.0,16.06,0.0,True,9080.66,770
M10136,2024-06-01,Retail,Zarqa,Pro,Bank Partner,16.99,116.48,0.0,0.0,0.0,True,6454.1,787
M10136,2024-07-01,Retail,Zarqa,Pro,Bank Partner,16.99,0.0,0.0,0.0,116.48,False,0.0,0
M10137,2024-02-01,Retail,Amman,Basic,Bank Partner,33.29,30.54,30.54,0.0,0.0,True,5571.76,538
M10137,2024-03-01,Retail,Amman,Basic,Bank Partner,33.29,30.54,0.0,0.0,0.0,True,3844.4,596
M10137,2024-04-01,Retail,Amman,Basic,Bank Partner,33.29,30.54,0.0,0.0,0.0,True,6180.26,708
M10137,2024-05-01,Retail,Amman,Basic,Bank Partner,33.29,30.54,0.0,0.0,0.0,True,11967.22,823
M10137,2024-06-01,Retail,Amman,Basic,Bank Partner,33.29,39.54,0.0,9.01,0.0,True,8089.53,978
M10137,2024-07-01,Retail,Amman,Basic,Bank Partner,33.29,102.15,0.0,62.61,0.0,True,4672.25,772
M10137,2024-08-01,Retail,Amman,Basic,Bank Partner,-20.0,102.15,0.0,0.0,0.0,True,10895.13,769
M10137,2024-09-01,Retail,Amman,Basic,Bank Partner,33.29,102.15,0.0,0.0,0.0,True,5679.32,518
M10137,2024-10-01,Retail,Amman,Basic,Bank Partner,33.29,102.15,0.0,0.0,0.0,True,1422.47,539
M10137,2024-11-01,Retail,Amman,Basic,Bank Partner,33.29,148.71,0.0,46.56,0.0,True,7727.9,860
M10137,2024-12-01,Retail,Amman,Basic,Bank Partner,33.29,0.0,0.0,0.0,148.71,False,0.0,0
M10138,2024-02-01,F&B,Amman,Basic,Online,27.5,24.17,24.17,0.0,0.0,True,8567.77,931
M10138,2024-03-01,F&B,Amman,Basic,Online,27.5,0.0,0.0,0.0,24.17,False,0.0,0
M10139,2024-02-01,Pharmacy,Amman,Pro,Online,54.33,102.38,102.38,0.0,0.0,True,958.64,295
M10139,2024-03-01,Pharmacy, Amman ,Pro,Online,54.33,102.38,0.0,0.0,0.0,True,1905.82,-1
M10139,2024-04-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,65.76,0.0,True,6184.99,604
M10139,2024-05-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,2255.38,229
M10139,2024-06-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,1934.53,327
M10139,2024-07-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,2160.09,364
M10139,2024-08-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,2320.45,212
M10139,2024-09-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,2151.77,398
M10139,2024-10-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,906.19,199
M10139,2024-11-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,5106.52,483
M10139,2024-12-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,1424.35,206
M10139,2025-01-01,Pharmacy,Amman,Pro,Online,54.33,168.14,0.0,0.0,0.0,True,2743.8,524
M10140,2024-02-01,Pharmacy,Amman,Pro,Sales Agent,89.14,0.0,72.71,0.0,72.71,False,0.0,0
M10141,2024-02-01,F&B,Amman,Basic,Online,41.63,23.53,23.53,0.0,0.0,True,7898.1,904
M10141,2024-03-01,F&B,Amman,Basic,Online,41.63,0.0,0.0,0.0,23.53,False,0.0,0
M10142,2024-02-01,Retail,Amman,Pro,Sales Agent,82.61,187.4,111.54,75.86,0.0,True,1784.15,770
M10142,2024-03-01,Retail,Amman,Pro,Sales Agent,82.61,187.4,0.0,0.0,0.0,True,3264.83,673
M10142,2024-04-01,Retail,Amman,Pro,Sales Agent,82.61,187.4,0.0,0.0,0.0,True,1512.44,607
M10142,2024-05-01,Retail,Amman,Pro,Sales Agent,82.61,187.4,0.0,0.0,0.0,True,3628.2,595
M10142,2024-06-01,Retail,Amman,Pro,Sales Agent,82.61,187.4,0.0,0.0,0.0,True,4197.54,786
M10142,2024-07-01,Retail,Amman,Pro,Sales Agent,82.61,209.13,0.0,21.73,0.0,True,2518.13,753
M10142,2024-08-01,Retail,Amman,Pro,Sales Agent,50JOD,209.13,0.0,0.0,0.0,True,7085.04,498
M10142,2024-09-01,Retail,amman,Pro,Sales Agent,-20.0,209.13,0.0,0.0,0.0,True,4711.16,713
M10142,2024-10-01,Retail,Amman,Pro,Sales Agent,82.61,209.13,0.0,0.0,0.0,True,8618.19,656
M10142,2024-11-01,Retail,Amman,Pro,Sales Agent,82.61,209.13,0.0,0.0,0.0,True,8406.57,905
M10142,2024-12-01,Retail,Amman,Pro,Sales Agent,82.61,229.17,0.0,20.04,0.0,True,3002.71,740
M10142,2025-01-01,Retail,Amman,Pro,Sales Agent,82.61,229.17,0.0,0.0,0.0,True,7344.15,668
M10143,2024-02-01,F&B,Zaqra,Pro,Sales Agent,58.86,76.81,76.81,0.0,0.0,True,6529.26,812
M10143,2024-03-01,F&B,Amman,Pro,Sales Agent,58.86,76.81,0.0,0.0,0.0,True,11369.67,887
M10143,2024-04-01,F&B,Amman,Pro,Sales Agent,58.86,76.81,0.0,0.0,0.0,True,5944.15,1017
M10143,2024-05-01,F&B,Amman,Pro,Sales Agent,58.86,76.81,0.0,0.0,0.0,True,7190.06,980
M10143,2024-06-01,F&B,Amman,Pro,Sales Agent,-20.0,76.81,0.0,0.0,0.0,True,10577.94,722
M10143,2024-07-01,F&B,Amman,Pro,Sales Agent,58.86,76.81,0.0,0.0,0.0,True,6798.28,1022
M10143,2024-08-01,F&B,Amman,Pro,Sales Agent,58.86,67.94,0.0,67.94,76.81,False,0.0,0
M10144,2024-02-01,F&B,Amman,Basic,Bank Partner,26.78,38.5,38.5,0.0,0.0,True,8058.27,1146
M10144,2024-03-01,F&B,Amman,Basic,Bank Partner,26.78,0.0,0.0,0.0,38.5,False,0.0,0
M10145,2024/02/01,F&B,Aqaba,Pro,Sales Agent,89.3,53.78,53.78,0.0,0.0,True,13121.84,969
M10145,2024-03-01,F&B,Aqaba,Pro,Sales Agent,89.3,53.78,0.0,0.0,0.0,True,5149.53,842
M10145,2024-04-01,F&B,Aqaba,Pro,Sales Agent,89.3,53.78,0.0,0.0,0.0,True,6349.98,743
M10145,2024-05-01,F&B,amman,Pro,Sales Agent,89.3,53.78,0.0,0.0,0.0,True,11659.44,1043
M10145,2024-06-01,F&B,Aqaba,Pro,Sales Agent,89.3,53.78,0.0,0.0,0.0,True,12099.63,896
M10145,2024-07-01,F&B,Aqaba,Pro,Sales Agent,89.3,53.78,0.0,0.0,0.0,True,2571.32,999
M10145,2024-08-01,F&B,Aqaba,Pro,Sales Agent,89.3,53.78,0.0,0.0,0.0,True,10175.49,824
M10145,2024-09-01,F&B,Aqaba,Pro,Sales Agent,50JOD,53.78,0.0,0.0,0.0,True,7846.02,873
M10145,2024-10-01,F&B,Aqaba,Pro,Sales Agent,89.3,58.96,0.0,5.18,0.0,True,11021.14,1016
M10145,2024-11-01,F&B,Aqaba,Pro,Sales Agent,89.3,58.96,0.0,0.0,0.0,True,12517.71,1112
M10145,2024-12-01,F&B,Aqaba,Pro,Sales Agent,89.3,58.96,0.0,0.0,0.0,True,10981.82,772
M10145,2025-01-01,F&B,Aqaba,Pro,Sales Agent,89.3,58.96,0.0,0.0,0.0,True,3959.93,944
M10146,2024-02-01,Retail,Zarqa,Pro,Bank Partner,26.48,107.53,107.53,0.0,0.0,True,4845.17,759
M10146,2024-03-01,Retail,Zarqa,Pro,Bank Partner,26.48,107.53,0.0,0.0,0.0,True,6778.15,1016
M10146,2024-04-01,Retail,Zarqa,Pro,Bank Partner,26.48,107.53,0.0,0.0,0.0,True,7605.15,736
M10146,2024-05-01,Retail,Zarqa,Pro,Bank Partner,50JOD,107.53,0.0,0.0,0.0,True,5861.95,579
M10146,2024-06-01,Retail,Zarqa,Pro,Bank Partner,26.48,107.53,0.0,0.0,0.0,True,3712.72,660
M10146,2024-07-01,Retail,Zarqa,Pro,Bank Partner,26.48,107.53,0.0,0.0,0.0,True,8539.15,627
M10146,2024-08-01,Retail,Zarqa,Pro,Bank Partner,26.48,107.53,0.0,0.0,0.0,True,9172.29,716
M10146,2024-09-01,Retail,Zarqa,Pro,Bank Partner,26.48,0.0,0.0,0.0,107.53,False,0.0,0
M10147,2024-02-01,Retail,Irbid,Pro,Online,34.31,111.52,111.52,0.0,0.0,True,2371.38,987
M10147,2024-03-01,Retail,Irbid,Pro,Online,34.31,0.0,0.0,0.0,111.52,False,0.0,0
M10148,2024-02-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,79.42,0.0,0.0,True,8297.27,807
M10148,2024-03-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,10542.76,754
M10148,2024-04-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,10164.73,906
M10148,2024-05-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,5969.62,775
M10148,2024-06-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,7758.23,983
M10148,2024-07-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,4210.55,757
M10148,2024-08-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,5445.6,981
M10148,2024-09-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,3293.48,1015
M10148,2024-10-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,6963.93,1035
M10148,2024-11-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,11504.86,891
M10148,2024-12-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,4403.11,903
M10148,2025-01-01,F&B,Irbid,Pro,Sales Agent,69.65,79.42,0.0,0.0,0.0,True,9344.18,1178
M10149,2024-02-01,F&B,Amman,Pro,Sales Agent,89.69,112.59,112.59,0.0,0.0,True,10381.09,836
M10149,2024-03-01,F&B,Amman,Pro,Sales Agent,89.69,112.59,0.0,0.0,0.0,True,5172.47,1043
M10149,2024-04-01,F&B,Amman,Pro,Sales Agent,89.69,112.59,0.0,0.0,0.0,True,5658.69,858
M10149,2024-05-01,F&B,Amman,Pro,Sales Agent,89.69,112.59,0.0,0.0,0.0,True,3026.95,921
M10149,2024-06-01,F&B,Amman,Pro,Sales Agent,89.69,112.59,0.0,0.0,0.0,True,5665.07,871
M10149,2024-07-01,F&B,Amman,Pro,Sales Agent,89.69,112.59,0.0,0.0,0.0,True,2806.7,848
M10149,2024-08-01,F&B,Amman,Pro,Sales Agent,89.69,0.0,0.0,0.0,112.59,False,0.0,0
M10150,2024-02-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,110.91,0.0,0.0,True,2210.41,516
M10150,2024-03-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,1580.27,248
M10150,2024-04-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,4146.55,452
M10150,2024/05/01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,391.93,50
M10150,2024-06-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,2003.51,271
M10150,2024-07-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,2361.88,238
M10150,2024-08-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,3169.44,381
M10150,2024-09-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,2915.81,268
M10150,2024-10-01,Pharmacy,Amman,Pro,Bank Partner,23.38,110.91,0.0,0.0,0.0,True,3181.57,277
M10150,2024-11-01,Pharmacy,Amman,Pro,Bank Partner,23.38,182.23,0.0,71.32,0.0,True,8093.65,551
M10150,2024-12-01,Pharmacy,Amman,Pro,Bank Partner,23.38,182.23,0.0,0.0,0.0,True,409.57,133
M10150,2025-01-01,Pharmacy,Amman,Pro,Bank Partner,23.38,182.23,0.0,0.0,0.0,True,6681.33,450
M10151,2024-02-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,77.22,65.09,0.0,True,4306.19,940
M10151,2024-03-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,0.0,0.0,0.0,True,5365.04,899
M10151,2024-04-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,0.0,0.0,0.0,True,7950.11,1088
M10151,2024-05-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,0.0,0.0,0.0,True,7279.14,819
M10151,2024-06-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,0.0,0.0,0.0,True,2957.29,837
M10151,2024-07-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,0.0,0.0,0.0,True,9792.49,988
M10151,2024-08-01,F&B,Zarqa,Pro,Bank Partner,19.34,142.31,0.0,0.0,0.0,True,8850.08,815
M10151,2024-09-01,F&B,Zarqa,Pro,Bank Partner,19.34,177.03,0.0,34.72,0.0,True,2433.89,683
M10151,2024-10-01,F&B, Amman ,Pro,Bank Partner,19.34,177.03,0.0,0.0,0.0,True,6442.67,939
M10151,2024-11-01,F&B,Zarqa,Pro,Bank Partner,19.34,0.0,0.0,0.0,177.03,False,0.0,0
M10152,2024-02-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,71.26,0.0,0.0,True,11781.63,927
M10152,2024-03-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,8659.84,702
M10152,2024-04-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,8881.24,729
M10152,2024-05-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,5220.27,699
M10152,2024-06-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,9176.99,841
M10152,2024-07-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,11120.64,882
M10152,2024-08-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,5826.42,1014
M10152,2024-09-01,F&B,Zarqa,Pro,Bank Partner,32.8,71.26,0.0,0.0,0.0,True,1847.73,732
M10152,2024/10/01,F&B,Zarqa,Pro,Bank Partner,32.8,76.77,0.0,5.51,0.0,True,4147.42,808
M10152,2024-11-01,F&B, Amman ,Pro,Bank Partner,32.8,76.77,0.0,0.0,0.0,True,5690.78,844
M10152,2024-12-01,F&B,Zarqa,Pro,Bank Partner,32.8,76.77,0.0,0.0,0.0,True,5307.92,768
M10152,2025-01-01,F&B,Zarqa,Pro,Bank Partner,32.8,76.77,0.0,0.0,0.0,True,4755.77,825
M10153,2024-02-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,90.4,19.35,0.0,True,7219.78,679
M10153,2024-03-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,2128.71,771
M10153,2024-04-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,1683.1,763
M10153,2024-05-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,5322.79,620
M10153,2024-06-01,Retail, Amman ,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,10981.12,824
M10153,2024-07-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,8066.09,590
M10153,2024-08-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,5729.16,593
M10153,2024/09/01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,5197.04,660
M10153,2024-10-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,7928.55,712
M10153,2024-11-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,2354.87,591
M10153,2024-12-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,4379.22,692
M10153,2025-01-01,Retail,Irbid,Pro,Bank Partner,35.65,109.75,0.0,0.0,0.0,True,6360.64,657
M10154,2024-02-01,Pharmacy,Amman,Pro,Bank Partner,17.52,113.92,113.92,0.0,0.0,True,1937.18,147
